customer_id,Unnamed: 0,age,income,membership_days,total_amount,transaction_count,average_transaction_value,offer completed,offer received,offer viewed,completion_rate,bogo_completed,discount_completed,channel_web_count,channel_email_count,channel_mobile_count,channel_social_count,gender_F,gender_M,gender_O,cluster
ac8bd2bd4d0544d88c041608aff94763,4021,28,62000.0,565,360.1,24.0,15.004166666666668,4.0,5.0,4.0,0.8,2.0,2.0,8.0,8.0,8.0,8.0,True,False,False,1
d0138f4b103a4dbe9147464b061785b6,4022,52,92000.0,1563,130.76999999999998,5.0,26.154,2.0,5.0,5.0,0.4,1.0,1.0,7.0,7.0,5.0,4.0,False,True,False,2
5572f20d70d84447b09413776106aea1,4023,43,57000.0,364,14.079999999999998,4.0,3.52,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,False,True,False,0
1e211df9e98f4147a9626ab9d2da45a4,4024,53,97000.0,915,257.1,10.0,25.71,4.0,4.0,4.0,1.0,2.0,2.0,8.0,8.0,8.0,8.0,False,False,True,1
14c4f0dfa9074925a904d66ab61b9ee6,4025,73,52000.0,337,11.53,3.0,3.8433333333333337,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,False,True,False,0
9e473f9bd189408c8fcbb000822f59e6,4026,37,57000.0,891,132.03,10.0,13.203,4.0,4.0,2.0,1.0,2.0,2.0,6.0,6.0,6.0,4.0,True,False,False,3
3a75488ebd534a7197d7e74fe87b01fc,4027,37,47000.0,112,18.31,5.0,3.662,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,True,False,0
761517f4583d4e30a0fcdd210b108f33,4028,50,55000.0,341,19.97,2.0,9.985,0.0,6.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,False,True,False,0
4c5cf94009ff49439ceec4969da5ee2b,4029,48,71000.0,333,75.22,15.0,5.014666666666667,1.0,3.0,2.0,0.3333333333333333,0.0,1.0,3.0,3.0,3.0,2.0,False,True,False,0
bad8cb8365e44604b3d415b78dc77582,4030,33,44000.0,86,24.630000000000003,8.0,3.0787500000000003,0.0,5.0,5.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,False,True,False,0
6a001ab9e3e94acf8cb025af31d5c631,4032,81,73000.0,1094,96.05,5.0,19.21,3.0,4.0,4.0,0.75,2.0,1.0,7.0,7.0,7.0,5.0,False,True,False,2
06ed8e3c641e4e8e803f336e5b20ddd7,4033,53,114000.0,276,130.14,5.0,26.028,3.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,True,False,False,3
46889a6766494b97aafbf9d75505e45a,4034,52,35000.0,1676,44.81,23.0,1.9482608695652173,2.0,5.0,3.0,0.4,0.0,2.0,4.0,5.0,4.0,3.0,False,True,False,2
04ca4f4a66934cec9d3bbd8833572cf7,4035,36,58000.0,911,132.19,9.0,14.687777777777775,3.0,5.0,2.0,0.6,1.0,2.0,3.0,5.0,3.0,2.0,True,False,False,3
cd6e9cd2d2794a33a8b6397f7bc1be1f,4036,59,75000.0,885,144.72,7.0,20.67428571428572,2.0,5.0,2.0,0.4,0.0,2.0,4.0,4.0,4.0,4.0,True,False,False,3
11e2d9f6ef474d13bcf1db21f5c7bb62,4037,62,72000.0,432,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,False,0
9e3888d67fb44211814cc57556d09c72,4039,71,69000.0,1150,79.99,5.0,15.998,2.0,3.0,3.0,0.6666666666666666,2.0,0.0,4.0,5.0,5.0,3.0,False,True,False,2
a33e1e7f26ea4b9a824bf1902ee073fc,4041,51,106000.0,252,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,False,0
2b3712f73fe941a186ca8a77f67d03c3,4042,73,80000.0,510,200.6,9.0,22.288888888888888,3.0,3.0,3.0,1.0,3.0,0.0,4.0,6.0,6.0,6.0,True,False,False,3
c166df1c320f45e8b31df4979f8e1ba9,4043,65,80000.0,195,109.67,6.0,18.27833333333333,3.0,6.0,6.0,0.5,1.0,2.0,5.0,9.0,9.0,8.0,True,False,False,1
72238c93bdfb4272a1f104a59ccc3a37,4044,63,108000.0,241,748.69,4.0,187.1725,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,True,False,False,3
1852fd4c322746798b6128917e068aa7,4045,42,57000.0,1666,66.47,21.0,3.165238095238095,3.0,6.0,6.0,0.5,1.0,2.0,8.0,9.0,9.0,7.0,False,True,False,1
c2b04827cfc1449abeaa606bdc057115,4046,81,77000.0,755,66.8,4.0,16.7,1.0,3.0,1.0,0.3333333333333333,0.0,1.0,2.0,2.0,2.0,2.0,True,False,False,3
c55ef5e61c2b48a5a85f3163151eae9c,4047,73,100000.0,217,82.41,4.0,20.6025,3.0,5.0,3.0,0.6,2.0,1.0,6.0,6.0,5.0,4.0,True,False,False,3
27846a455b1b43a9a4f01b70b37dd781,4048,53,81000.0,242,65.95,3.0,21.98333333333333,5.0,5.0,4.0,1.0,1.0,4.0,9.0,9.0,8.0,8.0,False,True,False,1
2366b169d6de42f084c7a64c1b938f9d,4049,31,35000.0,803,127.8,14.0,9.128571428571428,3.0,6.0,3.0,0.5,3.0,0.0,4.0,6.0,6.0,4.0,False,True,False,2
00e8d701c583461e81cc10053681a12b,4050,35,70000.0,150,30.98,7.0,4.425714285714286,1.0,4.0,3.0,0.25,0.0,1.0,4.0,4.0,4.0,3.0,False,True,False,0
1e8fa28875f84db89e0b7a9a7d99f639,4051,84,63000.0,1622,38.86,11.0,3.5327272727272727,2.0,5.0,2.0,0.4,0.0,2.0,4.0,4.0,4.0,3.0,False,True,False,2
a9930daf12d445d49c47fa7f08e4bbb7,4052,40,56000.0,228,26.270000000000003,2.0,13.135000000000002,1.0,3.0,3.0,0.3333333333333333,1.0,0.0,1.0,4.0,3.0,3.0,False,True,False,0
3a87d23281d14467af49851aae1c538a,4053,62,72000.0,305,138.07,7.0,19.72428571428572,3.0,5.0,1.0,0.6,3.0,0.0,2.0,4.0,4.0,3.0,True,False,False,3
9bff0ab1de694e8aab7f0a43b79772ae,4054,21,70000.0,153,46.18,10.0,4.618,2.0,5.0,2.0,0.4,2.0,0.0,1.0,4.0,4.0,3.0,False,True,False,0
e6fc7edd5ee748609bf5842a08af5734,4055,74,104000.0,187,462.55,17.0,27.208823529411767,5.0,5.0,5.0,1.0,3.0,2.0,10.0,10.0,10.0,10.0,True,False,False,1
9db9f9106fd249bf9979725ddbc1b334,4056,64,102000.0,1069,207.22,7.0,29.602857142857143,3.0,4.0,4.0,0.75,1.0,2.0,7.0,7.0,7.0,5.0,True,False,False,3
2ca6147969524c5a8ce2b48aade075ab,4057,56,47000.0,185,15.93,6.0,2.655,0.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,False,True,False,0
f69c83277b2f456590352ac12a3d8564,4058,67,86000.0,208,81.01,3.0,27.00333333333333,1.0,4.0,3.0,0.25,1.0,0.0,2.0,4.0,4.0,4.0,True,False,False,3
5ec9aeb4a48e4c5abfa6732d73ca3f7b,4059,50,37000.0,975,380.58,17.0,22.38705882352941,4.0,5.0,3.0,0.8,2.0,2.0,7.0,7.0,6.0,0.0,False,True,False,2
d34b7763e23147bea3ad40564c64c1f5,4060,85,96000.0,515,205.33,8.0,25.66625,3.0,3.0,3.0,1.0,1.0,2.0,6.0,6.0,6.0,6.0,True,False,False,3
201c6079c8fa4c9fbef610cdef58317f,4061,68,52000.0,235,60.19,5.0,12.038,3.0,5.0,5.0,0.6,3.0,0.0,5.0,8.0,7.0,5.0,False,True,False,2
b6c74d35e22f4926897e89ce1077a722,4062,24,56000.0,195,175.89,13.0,13.53,5.0,6.0,3.0,0.8333333333333334,2.0,3.0,7.0,8.0,7.0,5.0,True,False,False,1
d41708667be04a42a02a9c4ec673765d,4063,40,61000.0,690,132.6,7.0,18.942857142857143,3.0,4.0,4.0,0.75,1.0,2.0,5.0,7.0,7.0,7.0,True,False,False,3
369f3b700935491eae8d3c41a3c47f97,4064,26,72000.0,596,209.82,11.0,19.07454545454545,3.0,6.0,4.0,0.5,2.0,1.0,6.0,7.0,7.0,3.0,True,False,False,3
5998802507bd4845b0531295cafaa2a4,4065,45,61000.0,131,24.84,6.0,4.14,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,0
85d67cfaf71f4a41b9598c1cfd7934cb,4066,59,105000.0,415,336.35,11.0,30.577272727272728,3.0,5.0,4.0,0.6,3.0,0.0,6.0,7.0,7.0,5.0,False,True,False,1
691070d9519a40f8ad205ee75093269d,4067,74,91000.0,924,243.69,11.0,22.15363636363636,5.0,5.0,4.0,1.0,1.0,4.0,7.0,9.0,8.0,8.0,True,False,False,1
5d700ca89b394ca4a7695a6b97626b46,4068,51,61000.0,1128,53.7,16.0,3.35625,4.0,5.0,5.0,0.8,2.0,2.0,7.0,9.0,9.0,7.0,False,True,False,1
5ffe185c9f154f88b34fa3542acdb0d9,4069,39,45000.0,12,91.53,6.0,15.255,3.0,6.0,5.0,0.5,1.0,2.0,5.0,8.0,6.0,4.0,False,True,False,2
59071e549a544cb7a89b4ab5bc88b57e,4071,65,87000.0,1045,260.36,13.0,20.02769230769231,5.0,5.0,5.0,1.0,2.0,3.0,10.0,10.0,10.0,8.0,True,False,False,1
e5d9e755d4824d059283beb207256c6b,4072,76,109000.0,280,42.19,2.0,21.095,2.0,3.0,2.0,0.6666666666666666,1.0,1.0,2.0,4.0,3.0,2.0,False,True,False,0
2ac20da42e704b4bae0a799018096259,4073,42,39000.0,153,18.9,7.0,2.7,1.0,5.0,2.0,0.2,0.0,1.0,2.0,3.0,3.0,3.0,True,False,False,0
f953bac2e0d8411e93821982583314c5,4074,60,92000.0,163,165.22,7.0,23.602857142857143,1.0,4.0,2.0,0.25,0.0,1.0,1.0,3.0,3.0,2.0,True,False,False,3
3bbeb88ccbec431c8d3177b81fb33a92,4075,71,64000.0,100,133.35,8.0,16.66875,4.0,4.0,4.0,1.0,4.0,0.0,4.0,8.0,8.0,8.0,False,True,False,1
7729cff13e7e48689ca9333265497ff1,4076,83,94000.0,231,279.97,11.0,25.451818181818183,3.0,4.0,3.0,0.75,2.0,1.0,5.0,6.0,5.0,1.0,True,False,False,3
90afa41287144f5fab10fef8a7eb4fac,4077,57,65000.0,1803,364.77,20.0,18.2385,3.0,5.0,4.0,0.6,1.0,2.0,6.0,7.0,7.0,7.0,False,True,False,1
11bfe79e5bdb4db7b08b0a8d0314cc2f,4078,47,33000.0,217,50.64,7.0,7.234285714285714,2.0,4.0,4.0,0.5,1.0,1.0,6.0,6.0,6.0,5.0,True,False,False,3
1e1c90f7f2a547f58221627486d01c78,4079,55,103000.0,285,210.01,8.0,26.25125,5.0,6.0,3.0,0.8333333333333334,2.0,3.0,8.0,8.0,6.0,4.0,True,False,False,1
ffed75d3abc64b488982f50ed12878b5,4080,20,44000.0,133,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,False,True,False,0
9c8acc324a0047b2aa4f204fccf30281,4081,23,61000.0,601,196.18,13.0,15.090769230769231,3.0,4.0,4.0,0.75,3.0,0.0,6.0,7.0,7.0,7.0,True,False,False,1
c10dcc31b83b419d8e577f4edad59600,4082,78,103000.0,1,63.11,3.0,21.036666666666665,3.0,4.0,1.0,0.75,1.0,2.0,2.0,4.0,2.0,2.0,False,True,False,2
e254821bfd864971987e58f751c33f93,4083,24,54000.0,20,13.82,4.0,3.455,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,False,True,False,0
10f65c82431e4b73bb74ec02be0b60e4,4084,71,52000.0,155,64.96000000000001,5.0,12.992,2.0,4.0,3.0,0.5,1.0,1.0,4.0,5.0,5.0,1.0,True,False,False,3
e3d7fa1e32ac4eeb9003f2b9af563ac8,4085,80,71000.0,359,30.92,11.0,2.810909090909091,3.0,4.0,3.0,0.75,2.0,1.0,6.0,6.0,6.0,5.0,False,True,False,2
0ea1f0bb1ba245abbf709b962d326dd7,4086,49,89000.0,655,120.62,5.0,24.124,4.0,6.0,3.0,0.6666666666666666,1.0,3.0,6.0,7.0,7.0,1.0,False,True,False,2
8dc160d00632491db79ee572a13cb7cf,4087,48,37000.0,45,14.920000000000002,6.0,2.486666666666667,0.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,False,True,False,2
986e41e705c24520ac37983e359180f0,4089,88,71000.0,1005,142.44,8.0,17.805,1.0,4.0,3.0,0.25,0.0,1.0,1.0,4.0,3.0,3.0,True,False,False,3
d351650b4dfa4351bcfa0ada32c51c63,4090,54,61000.0,486,156.11,10.0,15.611,2.0,3.0,3.0,0.6666666666666666,0.0,2.0,4.0,5.0,5.0,3.0,False,True,False,2
5835a7842e97470daa32e6dbd3006e8e,4091,46,67000.0,245,45.37,3.0,15.123333333333331,0.0,6.0,5.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,False,True,False,0
ca208e412e74414aa87273c831217aaa,4092,53,98000.0,9,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,True,False,False,0
cd9df56e15224a7ca6fadc235988f27f,4093,61,35000.0,62,3.22,3.0,1.0733333333333337,0.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,False,True,False,0
a0c665be4a3d4240ba24e427776535cf,4094,50,66000.0,1806,156.07,9.0,17.34111111111111,3.0,4.0,3.0,0.75,3.0,0.0,3.0,6.0,6.0,5.0,False,True,False,2
5f0915fb818e42f89c80e87cdf9a3527,4095,26,54000.0,143,134.37,10.0,13.437,5.0,6.0,5.0,0.8333333333333334,4.0,1.0,7.0,10.0,10.0,5.0,True,False,False,1
33c0f47831494a07880bfa248b9c0680,4096,61,84000.0,342,79.11,4.0,19.7775,1.0,5.0,5.0,0.2,1.0,0.0,3.0,6.0,5.0,4.0,True,False,False,3
f3a513ed02234f539b89e8e8df1e49c0,4097,80,50000.0,375,110.73,11.0,10.066363636363636,4.0,6.0,6.0,0.6666666666666666,1.0,3.0,10.0,10.0,8.0,7.0,False,True,False,1
d6424aac00fd47799fb6fb7a1570bf5b,4098,22,52000.0,919,116.05,18.0,6.447222222222222,4.0,5.0,4.0,0.8,2.0,2.0,8.0,8.0,7.0,7.0,True,False,False,1
4e9ca31f5b424043b12eb4f695b8bc9b,4099,62,107000.0,669,137.01999999999998,5.0,27.404,2.0,5.0,2.0,0.4,2.0,0.0,4.0,4.0,4.0,2.0,True,False,False,3
d2fdc2be8ab64e4ba04830d441e53fd5,4100,101,99000.0,1157,214.34,8.0,26.7925,1.0,5.0,4.0,0.2,0.0,1.0,4.0,5.0,4.0,3.0,True,False,False,3
cf03e26617e3435ca8b44e80b38cf110,4101,83,40000.0,78,19.03,3.0,6.343333333333334,1.0,5.0,2.0,0.2,1.0,0.0,2.0,3.0,3.0,2.0,False,True,False,0
6ad02da4d1c54c92accb983f41251859,4102,37,52000.0,837,147.08,13.0,11.313846153846155,4.0,5.0,4.0,0.8,3.0,1.0,5.0,8.0,7.0,7.0,False,True,False,1
d42ea4439175405fa8f010b27483e7c2,4104,20,61000.0,1120,77.87,13.0,5.99,2.0,3.0,2.0,0.6666666666666666,2.0,0.0,4.0,4.0,4.0,4.0,False,False,True,2
3e449851dce64101a09e5e11ec1aded9,4105,37,54000.0,156,192.42,12.0,16.035,3.0,4.0,4.0,0.75,2.0,1.0,6.0,7.0,5.0,1.0,False,True,False,2
6b55fde85bdd4ed088a6fb7399c4ae99,4106,60,58000.0,253,231.41,15.0,15.427333333333332,4.0,5.0,4.0,0.8,3.0,1.0,8.0,8.0,8.0,4.0,True,False,False,1
4ea8b6e0463240ff8f60427a54463f15,4107,20,49000.0,66,26.58,6.0,4.430000000000001,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,False,True,False,0
dc5b1efbc3784d10ad98c4809f2bc010,4108,85,70000.0,240,48.400000000000006,7.0,6.914285714285716,1.0,5.0,5.0,0.2,1.0,0.0,4.0,6.0,6.0,5.0,False,True,False,2
468bb5ff07704786ba4cd4a7611e72f3,4109,44,77000.0,289,39.0,2.0,19.5,3.0,6.0,6.0,0.5,1.0,2.0,8.0,9.0,7.0,7.0,False,True,False,1
2bddb0daae10444f9ed9494ecea36bb3,4110,81,60000.0,146,148.38,10.0,14.838,4.0,6.0,4.0,0.6666666666666666,2.0,2.0,7.0,8.0,8.0,3.0,False,True,False,1
54f2fd27d5aa4cfd822219e833cc2af3,4112,55,108000.0,289,162.75,6.0,27.125,2.0,3.0,3.0,0.6666666666666666,2.0,0.0,5.0,5.0,5.0,4.0,False,True,False,2
40843c1d01874dfb9b93f5daa639c2f9,4113,73,63000.0,877,221.64,16.0,13.8525,3.0,3.0,3.0,1.0,1.0,2.0,6.0,6.0,4.0,2.0,False,True,False,2
8f808e51d5614c859a4cd1ea857ba917,4115,64,41000.0,272,22.4,6.0,3.733333333333333,1.0,5.0,2.0,0.2,0.0,1.0,2.0,3.0,3.0,2.0,False,True,False,0
9f53a01bf9874fc98e062a90a04d8504,4116,74,45000.0,1044,31.67,10.0,3.167,1.0,6.0,2.0,0.1666666666666666,0.0,1.0,3.0,3.0,3.0,2.0,False,True,False,0
739e166b5cef4225a9bcf89234f02607,4117,58,41000.0,456,140.01,13.0,10.77,4.0,6.0,4.0,0.6666666666666666,1.0,3.0,7.0,8.0,7.0,7.0,True,False,False,1
2c39fda360714a40a5a37bbfc2a10584,4118,64,74000.0,164,76.23,4.0,19.0575,3.0,5.0,5.0,0.6,1.0,2.0,8.0,8.0,8.0,7.0,False,True,False,1
5e2305fd5d664411934961ed18b50d88,4119,44,72000.0,267,40.77,2.0,20.385,1.0,3.0,3.0,0.3333333333333333,1.0,0.0,4.0,4.0,4.0,3.0,True,False,False,3
a2506fdc02c544a98f491ac97fa62f88,4120,64,42000.0,77,37.33,13.0,2.8715384615384614,2.0,5.0,2.0,0.4,1.0,1.0,4.0,4.0,4.0,3.0,False,True,False,2
7e2849c81e194680851104abc3169c9c,4122,68,57000.0,161,60.33,4.0,15.0825,1.0,5.0,5.0,0.2,0.0,1.0,6.0,6.0,5.0,0.0,False,True,False,2
6a178900ec8149958962927b1f35fbd4,4123,90,57000.0,90,83.27,6.0,13.878333333333332,3.0,3.0,3.0,1.0,1.0,2.0,6.0,6.0,4.0,4.0,True,False,False,3
74325dadf8174ef3a03d6a88e802f4cc,4124,38,86000.0,341,170.64,8.0,21.33,4.0,5.0,5.0,0.8,1.0,3.0,9.0,9.0,9.0,7.0,False,True,False,1
9d8b11f8ae6c45c5bffc7d7bd1782db7,4125,82,76000.0,989,32.81,2.0,16.405,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,True,False,0
58bf211b359f468db12ae9be587a0c38,4126,91,74000.0,70,40.86,2.0,20.43,1.0,6.0,6.0,0.1666666666666666,1.0,0.0,5.0,7.0,6.0,6.0,True,False,False,3
053ba80f39aa4e4394ecf2d64d8ca85f,4127,78,36000.0,1797,31.47,14.0,2.2478571428571428,0.0,6.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,True,False,False,3
b0ebd67e70b54d76a73c1f8dbde43678,4128,46,47000.0,308,29.23,9.0,3.247777777777778,2.0,6.0,5.0,0.3333333333333333,1.0,1.0,5.0,7.0,7.0,5.0,False,True,False,2
f47051cad4844338be9332c33ddba9ef,4129,88,111000.0,726,1010.78,9.0,112.3088888888889,3.0,3.0,3.0,1.0,3.0,0.0,6.0,6.0,6.0,6.0,False,True,False,1
e293d9792af24d0c96beb3f3bce0e6ae,4130,72,74000.0,253,39.54,10.0,3.954,1.0,6.0,2.0,0.1666666666666666,1.0,0.0,2.0,3.0,3.0,1.0,False,True,False,0
e69d14d68af245d38c80ced842edf53a,4131,39,55000.0,1350,50.17,18.0,2.7872222222222223,2.0,6.0,4.0,0.3333333333333333,1.0,1.0,5.0,6.0,6.0,6.0,True,False,False,3
b8397fc0004f4d70bb0374139d1c6ea3,4132,60,73000.0,940,202.68,10.0,20.268,5.0,5.0,4.0,1.0,1.0,4.0,9.0,9.0,8.0,6.0,False,True,False,1
f4f6298b02954c8c9967e83e4ac8ef33,4134,64,117000.0,355,290.62,13.0,22.35538461538461,3.0,4.0,3.0,0.75,1.0,2.0,6.0,6.0,6.0,4.0,False,True,False,2
3648c1ab78f0419f9abfccbe19be26f4,4135,48,40000.0,46,4.87,3.0,1.6233333333333333,0.0,6.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,False,True,False,0
2202161defd14ab9a089cdc5e9c48f3c,4136,49,45000.0,185,8.76,4.0,2.19,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,True,False,False,0
b973a98befba4c57be97d63c5f07cb12,4137,43,33000.0,273,91.07,14.0,6.505000000000001,3.0,4.0,4.0,0.75,2.0,1.0,7.0,7.0,7.0,5.0,True,False,False,3
281d463f31e74ecaa4451d169868c5d7,4138,30,65000.0,370,352.62,18.0,19.59,5.0,5.0,5.0,1.0,1.0,4.0,8.0,10.0,10.0,10.0,False,True,False,1
1f72aa042368414d90fb3de6801238ac,4139,40,70000.0,678,251.27,13.0,19.32846153846154,5.0,6.0,6.0,0.8333333333333334,1.0,4.0,10.0,11.0,11.0,9.0,False,True,False,1
ba3395366d96453981bc7a738ebc2ead,4140,18,40000.0,1436,32.730000000000004,10.0,3.273000000000001,1.0,4.0,2.0,0.25,0.0,1.0,3.0,3.0,3.0,1.0,False,True,False,0
c0b78b7b2a1e49e8b6d6c0eb076d8706,4141,61,40000.0,120,5.67,3.0,1.89,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,True,False,False,0
5cb74b1c1e6b4a05adfa8387b2ad968c,4142,49,72000.0,37,25.05,7.0,3.5785714285714287,1.0,5.0,2.0,0.2,0.0,1.0,2.0,3.0,3.0,3.0,False,True,False,0
c4c72c2014d042e080972f87df087516,4143,69,110000.0,177,148.0,5.0,29.6,1.0,5.0,1.0,0.2,1.0,0.0,1.0,2.0,2.0,1.0,False,True,False,0
d1330d5ce5e742d9826a79d574df3172,4145,68,77000.0,636,141.48,6.0,23.58,6.0,6.0,4.0,1.0,2.0,4.0,8.0,10.0,9.0,7.0,False,True,False,1
4c604cf407254d0a851267bcc1987a7b,4147,77,44000.0,304,93.64,9.0,10.404444444444444,4.0,4.0,4.0,1.0,1.0,3.0,8.0,8.0,6.0,4.0,False,True,False,2
4a737483c1f947d0b06e5b898448b3e8,4148,63,92000.0,964,189.24,7.0,27.03428571428572,5.0,5.0,3.0,1.0,3.0,2.0,6.0,8.0,7.0,4.0,False,True,False,1
3c71d5db7aec446cb6dfbae3631fc058,4149,61,56000.0,230,10.88,4.0,2.72,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,False,True,False,0
bb15c4ca57524cd38626431d27038f2f,4150,55,56000.0,129,51.72,4.0,12.93,3.0,4.0,4.0,0.75,1.0,2.0,6.0,7.0,7.0,7.0,False,True,False,2
afd3e2b3a0da49379b6afceaeb250aea,4151,74,64000.0,321,125.65,8.0,15.70625,4.0,4.0,3.0,1.0,1.0,3.0,5.0,7.0,5.0,2.0,True,False,False,3
6d7d3d2ca20040aeb276d494923c9f2e,4152,66,52000.0,1364,77.55,6.0,12.925,3.0,4.0,3.0,0.75,2.0,1.0,4.0,6.0,6.0,6.0,False,True,False,2
25015650d5fb4a8b96e6d289e76cc892,4153,58,76000.0,126,15.4,1.0,15.4,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,True,False,False,0
bc4f249b7c5f417ebbbca2b184dc14a4,4154,49,66000.0,398,167.54,9.0,18.61555555555556,3.0,5.0,5.0,0.6,1.0,2.0,8.0,8.0,6.0,5.0,True,False,False,1
cfdecbfe6add44598f60aed46e1f1e79,4155,37,60000.0,722,101.56,7.0,14.508571428571427,3.0,4.0,3.0,0.75,1.0,2.0,3.0,6.0,5.0,5.0,False,True,False,2
53b793bee2d9403bb7e561120f2b3622,4156,72,57000.0,1788,61.06,18.0,3.3922222222222222,2.0,5.0,2.0,0.4,0.0,2.0,3.0,4.0,3.0,3.0,True,False,False,3
26e2866577a944acbf38038321a3dec4,4158,56,88000.0,229,185.9,8.0,23.2375,3.0,5.0,3.0,0.6,2.0,1.0,6.0,6.0,5.0,3.0,True,False,False,3
9ed3fb4a91894070bfa13677a3004f71,4159,22,64000.0,166,5.26,3.0,1.7533333333333332,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,True,False,0
c46baa5eb4f240c9874115c8103536e8,4160,59,51000.0,80,33.14,7.0,4.734285714285714,0.0,5.0,5.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,False,True,False,0
bb77ce209b4a4ca89349030aea4b949e,4161,42,97000.0,576,248.81,10.0,24.881,4.0,4.0,3.0,1.0,3.0,1.0,5.0,7.0,7.0,6.0,False,True,False,1
e5d9981344d64051ab8e2a2a466d146b,4162,38,43000.0,1001,245.44,20.0,12.272,5.0,6.0,4.0,0.8333333333333334,2.0,3.0,8.0,9.0,9.0,8.0,True,False,False,1
ad065d06d31240de81fa606465930cd4,4163,52,61000.0,945,265.64,15.0,17.709333333333333,4.0,4.0,4.0,1.0,2.0,2.0,4.0,8.0,8.0,8.0,False,True,False,1
51f706a26f3e4f1ab5750ece1ccacbfc,4165,37,64000.0,140,13.49,5.0,2.698,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,False,True,False,0
03676dc08a0a4899b0af5030bb6da6f5,4166,44,83000.0,618,97.63,5.0,19.526,1.0,2.0,2.0,0.5,0.0,1.0,2.0,3.0,3.0,3.0,False,True,False,0
875ee9ed0b014865aea69a3157bbb4aa,4167,59,60000.0,350,47.32,3.0,15.773333333333332,1.0,4.0,4.0,0.25,0.0,1.0,4.0,5.0,4.0,4.0,True,False,False,3
d7e2dea9ed9440f6bde9e791a3c89cbb,4168,55,90000.0,345,239.07,12.0,19.9225,3.0,6.0,6.0,0.5,1.0,2.0,9.0,9.0,9.0,6.0,False,False,True,1
a80a11cd7d894796a383c9269e66583f,4169,57,118000.0,307,121.68,5.0,24.336,2.0,4.0,3.0,0.5,2.0,0.0,4.0,5.0,5.0,5.0,False,True,False,2
b3d1075ec03c4c188bff29c9f4382898,4170,54,71000.0,414,91.46,5.0,18.292,4.0,4.0,4.0,1.0,2.0,2.0,6.0,8.0,8.0,8.0,False,True,False,1
b6f5973f9af041038f4eea606c2b9234,4171,51,48000.0,144,59.3,7.0,8.471428571428572,2.0,4.0,3.0,0.5,2.0,0.0,3.0,5.0,5.0,2.0,True,False,False,3
240eaede0a3c438ca9e85bfcc2fac550,4172,58,42000.0,982,443.54,18.0,24.64111111111111,4.0,5.0,3.0,0.8,2.0,2.0,5.0,7.0,7.0,4.0,True,False,False,1
6f8fa95ae5c24a7aa9ff491b18cb66dc,4173,63,68000.0,41,39.120000000000005,3.0,13.04,2.0,6.0,6.0,0.3333333333333333,0.0,2.0,8.0,8.0,8.0,2.0,False,True,False,2
5b1b4f692c15495ba46d7ffcc692abe5,4174,34,66000.0,239,37.52,9.0,4.1688888888888895,1.0,4.0,2.0,0.25,1.0,0.0,2.0,3.0,3.0,1.0,False,True,False,0
51675276c5014149adb6afbab8396dbf,4175,63,65000.0,1615,155.22,16.0,9.70125,4.0,6.0,4.0,0.6666666666666666,1.0,3.0,7.0,8.0,8.0,2.0,True,False,False,1
a08eae366ff245f3bcba710e73899db0,4176,51,74000.0,767,203.1,11.0,18.463636363636365,1.0,5.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,1.0,True,False,False,0
