customer_id,Unnamed: 0,gender,age,became_member_on,income,membership_days,total_amount,transaction_count,average_transaction_value,offer completed,offer received,offer viewed
b5cf666d37d345df83147aee3740a9c8,1357,M,71,2015-10-11,73000.0,1019,225.96,12.0,18.830000000000002,4.0,5.0,4.0
0607b32041f94d65a07835fc9a13416a,1358,M,78,2016-01-19,77000.0,919,182.67000000000002,10.0,18.267000000000003,3.0,4.0,1.0
479134f6760f4d69b5f368075ac1aca1,1360,M,43,2015-01-09,32000.0,1294,57.59,21.0,2.7423809523809526,3.0,6.0,5.0
3063fd31679246569290695afa24f5b8,1361,F,35,2013-08-10,52000.0,1811,50.07,15.0,3.338,2.0,4.0,3.0
4b0a951e183f4f1192f6549e28be0f36,1362,M,67,2016-12-17,82000.0,586,223.04,8.0,27.88,2.0,5.0,2.0
f656b5959a8b427782abb0888331eb5d,1363,F,86,2015-09-01,93000.0,1059,221.03,11.0,20.093636363636364,3.0,3.0,3.0
3ad56441bfc14636832f038a2d52419e,1365,F,53,2016-02-15,114000.0,892,100.39999999999999,5.0,20.08,3.0,4.0,2.0
7bd149ccf9af497fa01366cf2237f568,1366,F,45,2017-08-30,33000.0,330,6.66,3.0,2.22,0.0,3.0,2.0
0c286a286b4a4ed982768df3a7e8a8d1,1367,M,49,2017-11-08,40000.0,260,18.240000000000002,9.0,2.026666666666667,1.0,4.0,2.0
e5601de574ec498f9a978903cf7b831f,1368,M,37,2017-10-29,66000.0,270,11.48,5.0,2.2960000000000003,0.0,2.0,1.0
f737e0998baf492e9ecee3649deb03f7,1369,F,81,2015-07-29,88000.0,1093,263.73,11.0,23.975454545454546,4.0,4.0,4.0
c6a21e05ec2d44669822677cb4fa4aba,1370,F,33,2017-09-23,41000.0,306,44.2,6.0,7.366666666666667,3.0,4.0,3.0
91e68a13d7e5471cb53796d45b04f359,1371,F,48,2017-09-07,74000.0,322,87.82,5.0,17.564,3.0,6.0,5.0
518cb6f8b21c4c319427c0bde6a8f09f,1372,F,54,2017-12-16,92000.0,222,264.69,10.0,26.469,4.0,4.0,4.0
7b08d79bc4104676b792f80ea4aeb332,1374,F,88,2017-10-20,55000.0,279,15.94,4.0,3.985,1.0,5.0,1.0
b1b341e9be7b4c3380451a8071957029,1376,F,22,2016-04-26,65000.0,821,671.2599999999999,9.0,74.58444444444443,1.0,1.0,0.0
abf29a94ba3d4648869ad7505d863e22,1378,F,62,2016-05-02,98000.0,815,77.08,3.0,25.69333333333333,2.0,4.0,3.0
4f377a507bfd448f9d0bc5b27d621014,1379,M,41,2016-02-03,60000.0,904,500.16999999999996,17.0,29.42176470588235,5.0,5.0,4.0
2e1e9244533443949f90b74a1985f9a6,1380,F,60,2015-12-27,53000.0,942,122.02,10.0,12.202,4.0,4.0,4.0
7a6ef9ad24324dbfaf780486ce829400,1382,M,75,2016-09-20,64000.0,674,252.39,13.0,19.414615384615384,4.0,4.0,2.0
24022eeb90164d86b193086aebe1f642,1383,F,51,2018-06-28,100000.0,28,81.34,4.0,20.335,3.0,5.0,4.0
06c2a531fef542cd89877cb9fb10aaeb,1384,F,60,2018-01-06,32000.0,201,6.6899999999999995,4.0,1.6724999999999999,0.0,3.0,2.0
d9bd7e93629d4a31a1ee88d082ca5844,1385,M,80,2015-09-26,70000.0,1034,196.12,10.0,19.612000000000002,5.0,5.0,5.0
b3cb994c5dd24e8e927652617fb04f8c,1386,M,19,2018-05-01,59000.0,86,15.940000000000001,6.0,2.6566666666666667,0.0,5.0,3.0
983220d3eb664ad5b2dcbe70c8428904,1387,M,53,2014-09-08,34000.0,1417,16.490000000000002,6.0,2.7483333333333335,0.0,4.0,2.0
721808c1895b400f9925d67aba485a62,1388,M,41,2017-09-19,53000.0,310,7.67,3.0,2.5566666666666666,0.0,5.0,4.0
dc79b3b2fb79463698a602e13349a737,1390,F,55,2016-10-15,52000.0,649,106.05,9.0,11.783333333333333,5.0,5.0,5.0
0c6831f7dc144972882bbeaf710e2034,1391,M,66,2017-10-13,86000.0,286,250.87,12.0,20.905833333333334,2.0,2.0,2.0
ac27dd4e3a8a4f02a36ac868c29de650,1392,F,42,2017-08-21,59000.0,339,111.65,8.0,13.95625,2.0,4.0,4.0
1db96a9e1efe4c9bb28b5a610e735ec4,1393,M,77,2018-04-28,61000.0,89,23.3,6.0,3.8833333333333333,0.0,6.0,3.0
469320284e26444187c5d4949e7fdfc6,1394,M,59,2018-03-18,63000.0,130,0.0,0.0,0.0,0.0,4.0,3.0
4d5c56fde0e440e1bb838a86a26726fe,1395,F,77,2016-01-13,87000.0,925,208.97,8.0,26.12125,3.0,4.0,4.0
ab2cb6b756004af9b12787be834a3e63,1396,F,58,2017-04-08,93000.0,474,106.21000000000001,5.0,21.242,2.0,5.0,4.0
ec2a37b64f6a454aa1967b1a171eca1a,1398,F,53,2016-08-05,99000.0,720,20.43,1.0,20.43,1.0,4.0,2.0
ab31fd0403f6478b97f7140ba82712a2,1399,M,43,2018-05-24,33000.0,63,23.39,7.0,3.3414285714285716,1.0,4.0,2.0
f7662fcebd8049b280cc95b70caa1f23,1400,M,50,2016-09-11,39000.0,683,21.67,13.0,1.666923076923077,1.0,4.0,3.0
c9121c7664ca4e16b88cf81e8a964cf7,1401,F,56,2017-12-08,76000.0,230,141.02,6.0,23.503333333333334,3.0,4.0,3.0
86ee5a4052274038a6eb8f22838e2438,1402,M,62,2017-01-15,50000.0,557,69.15,5.0,13.830000000000002,1.0,2.0,0.0
da2cee9684f84f1aa336ddd723a5568a,1403,M,64,2017-12-23,36000.0,215,104.75999999999999,9.0,11.639999999999999,3.0,6.0,4.0
4d7d5a156adf4aa4b4a1f5b8851d1e7a,1404,M,31,2018-01-18,44000.0,189,16.24,5.0,3.2479999999999998,1.0,4.0,4.0
015c3d28c67e46aa95e9ec97c27220e8,1405,M,56,2016-03-22,99000.0,856,235.41,10.0,23.541,5.0,5.0,5.0
3c7108e2cf594134ac0bb027e040afb5,1406,F,60,2018-01-16,99000.0,191,1039.27,8.0,129.90875,4.0,5.0,4.0
eae57eab7df940d898b5b32d968ecdc7,1407,M,51,2017-01-06,63000.0,566,136.96,9.0,15.217777777777778,1.0,3.0,3.0
9f6b5a9af4e146fba33f0add6b9e2dfc,1408,M,71,2017-10-11,32000.0,288,65.85,6.0,10.975,1.0,4.0,3.0
2ec241c96c134e0eb35e4b99b6dda9d6,1409,M,80,2018-03-28,51000.0,120,131.54,10.0,13.154,3.0,5.0,4.0
c6036dc87d884a5299e7340f0b2b708a,1410,F,67,2017-05-16,87000.0,436,62.650000000000006,3.0,20.883333333333336,1.0,4.0,2.0
1b414e7bd29e48e28eeb12d681a0cad4,1411,F,76,2015-12-17,98000.0,952,65.22,2.0,32.61,1.0,5.0,2.0
86e9bda5c9ef4d70a54dc708266dafe2,1412,M,29,2017-12-23,59000.0,215,163.53,8.0,20.44125,2.0,4.0,2.0
7a9aaff7143a487084111ccd2c54f448,1413,F,63,2018-04-02,81000.0,115,60.129999999999995,3.0,20.043333333333333,2.0,5.0,3.0
501b5637836047bfba730b7cb27d3f70,1414,F,64,2017-12-03,76000.0,235,53.11,3.0,17.703333333333333,2.0,6.0,6.0
8546af2069ef41d2adbb52db78b93e47,1416,M,22,2014-09-09,56000.0,1416,41.43,14.0,2.959285714285714,2.0,6.0,2.0
842fda9faeff4c42a708e20adbccd1dc,1417,F,52,2017-12-01,80000.0,237,46.32,2.0,23.16,2.0,6.0,6.0
bc6f88a8565a43f1883155c8f359bcb0,1418,F,82,2016-03-13,99000.0,865,250.8,10.0,25.080000000000002,2.0,4.0,4.0
da6a014ead92493fb5b818c02978ffdc,1419,F,63,2017-05-15,86000.0,437,98.63,4.0,24.6575,2.0,4.0,2.0
814349c44a664eb8a27cd7c72a408b1f,1421,M,27,2018-07-03,70000.0,23,23.99,7.0,3.427142857142857,0.0,6.0,6.0
9c0a497d7ec348a5a13ec800b688b811,1423,M,82,2017-10-10,86000.0,289,65.85,3.0,21.95,0.0,2.0,2.0
f4e2258e9c23436e8db7dea8a2e12ec5,1424,F,55,2017-08-16,81000.0,344,1016.93,6.0,169.48833333333332,0.0,5.0,2.0
5a2660b89e314721b25f2b966846a497,1427,F,60,2017-04-18,115000.0,464,161.32,5.0,32.263999999999996,1.0,4.0,1.0
254900378b9e4560b301eac38f5166d7,1428,F,67,2018-02-20,81000.0,156,18.92,1.0,18.92,2.0,4.0,4.0
5113f5c8e57b4a0d9b42d4919562abd0,1429,M,44,2017-09-12,55000.0,317,176.34,12.0,14.695,6.0,6.0,3.0
a906c9eb943e4fbab2655d893a372705,1431,M,19,2015-08-24,46000.0,1067,46.59,16.0,2.911875,1.0,3.0,3.0
f7c9157f08384ff29f1d11e9388ed4c2,1433,M,62,2018-01-28,114000.0,179,70.12,3.0,23.373333333333335,3.0,6.0,4.0
6959ae9c142a45e8ac7fe34505cc0d41,1435,F,57,2016-08-05,70000.0,720,142.91,7.0,20.415714285714284,2.0,3.0,1.0
18d0ef3f15b5463aba2717969f6629a7,1436,M,75,2017-10-08,71000.0,291,50.0,3.0,16.666666666666668,1.0,4.0,2.0
7f5d06ea8470483084f4b838227a6c7e,1437,M,52,2017-10-30,73000.0,269,556.83,7.0,79.54714285714286,4.0,5.0,3.0
1fa82206929541b6bc0f19f01cd04aa6,1438,M,69,2017-04-28,80000.0,454,269.74,13.0,20.74923076923077,6.0,6.0,4.0
93ea5d8c14504668b9d811469475cb02,1440,F,50,2017-08-02,70000.0,358,128.15,7.0,18.307142857142857,1.0,5.0,4.0
4cd8bb9655804dceab1b3fd78434f183,1441,M,63,2017-08-09,40000.0,351,19.330000000000002,6.0,3.221666666666667,1.0,6.0,4.0
c381677d2703470a9c1f7fddc39a32a6,1442,F,66,2018-05-01,62000.0,86,0.0,0.0,0.0,0.0,2.0,2.0
b13775803ef54a42970428c05b9f3dfb,1443,F,45,2016-07-21,61000.0,735,210.76,13.0,16.212307692307693,5.0,5.0,4.0
edaf4bf5397248dcacb925996f6a36c8,1444,F,63,2016-12-03,31000.0,600,138.76,17.0,8.16235294117647,3.0,4.0,4.0
9debe14001284c9aa55683ad27b653aa,1445,M,82,2017-09-12,62000.0,317,113.93,9.0,12.658888888888889,3.0,3.0,3.0
fd98c46aa9c742b1a5369c1cf18b5705,1446,M,70,2017-07-29,47000.0,362,24.51,7.0,3.501428571428572,2.0,4.0,4.0
c32b39e1886d4ec2a895d9a531496f25,1447,F,60,2017-12-29,101000.0,209,104.61,4.0,26.1525,2.0,6.0,5.0
e95e8899562f4cad8d53ed81367af82a,1448,F,85,2017-04-18,75000.0,464,421.17,20.0,21.058500000000002,4.0,5.0,3.0
e89343c8b43040e1a55945cd6cba387f,1449,M,57,2017-12-15,69000.0,223,231.38,12.0,19.281666666666666,5.0,6.0,4.0
eeac54fc267c42838fb3e030b38a309e,1450,M,28,2016-04-22,41000.0,825,60.56,13.0,4.658461538461538,0.0,4.0,4.0
baec6fd421ca41948585242e20df9852,1451,M,59,2015-08-25,68000.0,1066,75.47,19.0,3.9721052631578946,3.0,5.0,5.0
481bcb3261a548bdb59df61d5e2a9ce3,1452,M,57,2016-04-04,83000.0,843,255.21,13.0,19.63153846153846,4.0,5.0,5.0
e2fde1e26e474422b36954f98454795d,1453,M,38,2015-08-20,46000.0,1071,362.69000000000005,11.0,32.971818181818186,3.0,4.0,1.0
7055b5fa5f8647618aa14e220b7c6b5c,1455,M,44,2016-11-22,47000.0,611,157.0,13.0,12.076923076923077,6.0,6.0,2.0
89e87fe900f941e58b903eb6c444b50f,1456,M,24,2018-02-02,63000.0,174,17.81,4.0,4.4525,1.0,5.0,2.0
8e1c2a8b7d7f4bc695ef755c2d2e6df1,1457,M,76,2018-03-08,36000.0,140,12.52,6.0,2.0866666666666664,1.0,5.0,2.0
5a7af629a0244c35b98846d4fc8d4603,1459,M,33,2018-05-25,33000.0,62,10.99,5.0,2.198,0.0,4.0,1.0
2c969df103ad4ed5a4e9fc6ba6daa8ed,1460,F,71,2017-03-03,72000.0,510,173.22,8.0,21.6525,4.0,6.0,3.0
9f1114fcf9f54508a4887d4ac0dc130c,1461,M,28,2016-09-29,60000.0,665,19.14,4.0,4.785,0.0,4.0,2.0
bea7a8fa65284ef98edeeee7cb8abd53,1462,F,63,2018-03-14,58000.0,134,94.54,8.0,11.8175,4.0,4.0,3.0
6c785ed987254d2bb2897431e3de7c97,1463,M,42,2017-10-14,74000.0,285,137.26,8.0,17.1575,2.0,5.0,5.0
0b5f7c9086c24311a971fef614bafd22,1464,F,55,2018-07-22,53000.0,4,32.22,4.0,8.055,1.0,5.0,4.0
c18566c8d89149a3b87f828a6e22b47b,1465,F,53,2017-09-11,84000.0,318,1000.57,10.0,100.057,3.0,3.0,3.0
352365e0b86342689793a4be4841d920,1466,M,64,2018-03-10,61000.0,138,15.84,4.0,3.96,0.0,6.0,2.0
4ecc12e5805548f88a651633fc52e99e,1467,M,54,2014-10-24,46000.0,1371,60.71,16.0,3.794375,1.0,4.0,3.0
bb8076bc030e4fd8a90798217906505f,1469,F,93,2016-04-11,59000.0,836,223.04,14.0,15.93142857142857,4.0,6.0,4.0
fac7592dd8ee40f1a4f3b5952b25d8c0,1470,F,24,2018-06-06,33000.0,50,51.480000000000004,7.0,7.354285714285715,3.0,6.0,6.0
a46cf4bcc5134887a5c11e3e208b045c,1471,F,48,2015-01-12,82000.0,1291,122.87,6.0,20.478333333333335,2.0,5.0,5.0
36d5a70069e04c0b80bdb2feec41a2db,1472,M,28,2018-05-29,48000.0,58,8.209999999999999,4.0,2.0524999999999998,1.0,6.0,4.0
2b305dbf84dd441ab8ea26242bcced60,1473,F,51,2017-08-01,98000.0,359,273.26,11.0,24.84181818181818,4.0,5.0,3.0
07d157fd060949a38730a1872b668c05,1474,M,55,2016-05-09,91000.0,808,277.51,10.0,27.750999999999998,4.0,4.0,4.0
f408ca29e53941d99c2e1f940822039b,1475,M,23,2016-11-02,42000.0,631,49.65,17.0,2.9205882352941175,2.0,6.0,4.0
3dde94fa581145cb9f206624f1a94d5a,1476,F,51,2017-11-14,56000.0,254,90.45,7.0,12.921428571428573,2.0,4.0,1.0
24ca64fbcf5e433fba3554d60b0d0433,1477,O,20,2018-02-05,33000.0,171,74.2,10.0,7.42,2.0,4.0,2.0
c4d1240fc43e4feda07bd58c84b4606c,1478,M,83,2015-03-07,39000.0,1237,23.9,10.0,2.3899999999999997,0.0,3.0,3.0
ea0704e155a54733a6882377ef0eaea1,1479,M,63,2017-05-07,89000.0,445,297.1,12.0,24.758333333333336,6.0,6.0,3.0
90e5d2a83ab744d99e01128adfa49d7c,1482,M,53,2016-10-07,50000.0,657,130.0,11.0,11.818181818181818,4.0,5.0,5.0
dec189ccab874c059b32e2c6596c362d,1483,O,47,2016-10-12,39000.0,652,87.71,8.0,10.96375,3.0,3.0,3.0
2b5f2abb89e44c208bb88e64cce13f43,1484,M,86,2016-09-14,55000.0,680,182.3,15.0,12.153333333333334,4.0,4.0,3.0
b1f4ece7d49342628a9ed77aee2cde58,1485,M,37,2018-01-05,64000.0,202,133.02,32.0,4.156875,4.0,5.0,5.0
f1101e6c53564404a8e163e482c421df,1486,F,49,2017-08-21,104000.0,339,57.34,2.0,28.67,1.0,6.0,5.0
158937e9d76e4ca7923a8b5499564f5d,1487,M,61,2016-09-29,81000.0,665,180.57,9.0,20.063333333333333,3.0,5.0,4.0
b1738645627a49c1b85c47c78905698d,1488,M,66,2017-11-06,42000.0,262,7.08,4.0,1.77,0.0,6.0,3.0
e26309c6dfc845d09ae8812d2c3282cc,1489,F,37,2015-11-13,60000.0,986,184.46,13.0,14.18923076923077,4.0,6.0,3.0
77285ad5e23b4777929521ff377719d0,1490,M,70,2018-01-04,73000.0,203,40.8,2.0,20.4,2.0,5.0,5.0
e0a019943def4c7f97e90381139876fb,1491,F,65,2017-10-21,53000.0,278,66.39,5.0,13.278,1.0,3.0,2.0
45f2ec3384a8485c83d874637fd14852,1492,M,45,2017-03-26,67000.0,487,76.21000000000001,20.0,3.8105,2.0,5.0,4.0
24768f77cf174c6d9cd7a8c5b7f7a4c3,1493,M,40,2018-04-27,57000.0,90,58.78,3.0,19.593333333333334,1.0,4.0,4.0
5a7fd20781d64e8baaef972ac4c9e7ce,1495,F,62,2018-04-21,55000.0,96,59.989999999999995,5.0,11.998,1.0,5.0,5.0
bf3292eafc2f468ea68d4f5b0e8fa35a,1496,M,42,2017-12-17,52000.0,221,46.07,3.0,15.356666666666667,2.0,6.0,6.0
8e508511652c446a9debf0c20f5f5163,1497,M,64,2016-02-07,108000.0,900,184.82,9.0,20.535555555555554,4.0,5.0,4.0
8fc40f08bcc7442796802b19ffcc9e04,1498,M,70,2017-08-03,105000.0,357,141.51,5.0,28.302,6.0,6.0,2.0
5e96817ba222461badbf789a149689de,1499,M,29,2017-02-28,41000.0,513,103.28,10.0,10.328,2.0,3.0,3.0
1bd4211f13814808b1eb71c087e9b391,1500,M,37,2016-10-17,69000.0,647,239.67000000000002,15.0,15.978000000000002,4.0,5.0,4.0
5d048a36203c483facb5ed09983ab388,1501,M,59,2017-04-03,74000.0,479,289.76,15.0,19.317333333333334,4.0,5.0,5.0
1d755c218f714559a57ee7df7e6b1ca0,1502,M,20,2016-01-10,62000.0,928,80.17,26.0,3.0834615384615387,3.0,6.0,6.0
380b49a656034958a35e036ed4168e48,1503,M,47,2018-03-08,54000.0,140,29.71,2.0,14.855,1.0,4.0,4.0
7f11b9f1960f4516ac628a07622cf833,1504,M,37,2018-03-27,48000.0,121,8.620000000000001,5.0,1.7240000000000002,0.0,3.0,3.0
7d66deb1596942dbb626b4f31a4b44f8,1505,M,89,2018-06-18,82000.0,38,18.08,1.0,18.08,1.0,3.0,2.0
a6937b83abe649b38e3c019e559345df,1506,M,23,2017-09-24,34000.0,305,597.85,17.0,35.16764705882353,4.0,6.0,6.0
762822c51407472b9b10f3520e7b6198,1507,M,55,2017-12-26,80000.0,212,36.91,2.0,18.455,2.0,4.0,3.0
8c3c10f681674fd798b5957060bbf302,1508,F,48,2018-07-13,46000.0,13,376.21,6.0,62.70166666666666,3.0,4.0,3.0
0e6943735578469cada541e3654a5693,1509,M,42,2015-09-01,48000.0,1059,44.19,12.0,3.6824999999999997,1.0,4.0,3.0
9f02eeb4d5d2474c96b1e3b0253a0df9,1510,F,52,2016-10-21,114000.0,643,261.36,10.0,26.136000000000003,3.0,5.0,4.0
23be2bae33d54da884c7ff0230fc241f,1511,M,38,2016-05-14,47000.0,803,129.56,13.0,9.966153846153846,5.0,5.0,4.0
b6f831aeda5f4183ab523e07e1eff7f7,1512,M,35,2017-09-06,42000.0,323,497.55,18.0,27.641666666666666,3.0,4.0,3.0
f0e126082e4940749c3087f8016106a0,1513,M,53,2015-08-31,104000.0,1060,22.08,1.0,22.08,1.0,2.0,0.0
842d5869a6764e1f9582470653fde953,1514,F,82,2015-08-21,65000.0,1070,67.07,4.0,16.7675,1.0,2.0,2.0
04ca68b26ef14fbc96eb01ab1f2d1fc2,1515,M,32,2015-02-13,57000.0,1259,28.66,10.0,2.866,0.0,5.0,3.0
267e47de94fd46b1afa96dea1c9d3cbf,1517,M,28,2018-07-26,33000.0,0,5.930000000000001,7.0,0.8471428571428572,0.0,6.0,5.0
0f4a7a715cfc440796175a7c5afb168f,1518,F,62,2017-07-03,96000.0,388,249.12,10.0,24.912,3.0,3.0,3.0
df9432ca99b74a379977df79fe948aa4,1520,F,92,2018-02-25,63000.0,151,14.64,4.0,3.66,0.0,6.0,2.0
da72743f0fd04812a1b9334b0b9ad403,1522,M,49,2017-10-02,67000.0,297,14.85,5.0,2.9699999999999998,0.0,4.0,2.0
d62ec1401c65445ab4e425f4c263a289,1523,M,82,2017-12-05,115000.0,233,167.91000000000003,6.0,27.985000000000003,3.0,5.0,3.0
fc12f97780a245f39af4f3516224edd1,1524,M,41,2014-06-18,57000.0,1499,55.24,15.0,3.682666666666667,3.0,6.0,4.0
df0f7b3282b047b79713a6d86fbceba5,1525,M,75,2016-01-17,89000.0,921,682.9,9.0,75.87777777777778,4.0,4.0,3.0
86bb1d4a590f44ccabaef642015e70db,1526,M,61,2017-12-18,35000.0,220,20.55,6.0,3.4250000000000003,3.0,6.0,3.0
2cad48dcddc44f9dac43c2d9b476535b,1527,F,61,2015-10-18,49000.0,1012,46.46,15.0,3.0973333333333333,2.0,6.0,5.0
50e273dc67134760b08bfe7e933099c0,1528,F,30,2016-05-20,56000.0,797,52.17,15.0,3.478,2.0,5.0,3.0
80277bc9a67b48a2868c740036d7cbd4,1529,M,54,2013-09-14,72000.0,1776,75.95,18.0,4.219444444444445,4.0,6.0,4.0
23670c58129045a19d02cff135cd48ba,1531,F,52,2017-08-17,84000.0,343,160.78,7.0,22.96857142857143,2.0,4.0,4.0
b4e06068cce54e3d9c3c55ad6f0e5065,1532,M,43,2018-05-16,42000.0,71,22.7,8.0,2.8375,1.0,6.0,1.0
d2b1a60725724b3ca80a282af0e79703,1533,M,32,2014-01-17,52000.0,1651,56.58,16.0,3.53625,3.0,6.0,6.0
d0de5df4a59845fc865659b10adfb80e,1534,F,35,2017-10-21,74000.0,278,227.77,11.0,20.706363636363637,4.0,5.0,4.0
1793d1eadd7f40998f69eff43c7cd3c3,1535,M,31,2014-11-03,69000.0,1361,34.36,7.0,4.908571428571428,2.0,5.0,1.0
8c8b73983add4a828052e98775745f27,1536,M,50,2016-04-04,59000.0,843,241.72,16.0,15.1075,3.0,5.0,4.0
cc44cc35b0f044aaa9f174549fe86577,1537,F,38,2013-10-06,59000.0,1754,34.63,14.0,2.4735714285714288,1.0,6.0,4.0
2fdc2ef2bd9547a2b2327de3b045d9bc,1538,F,57,2016-08-29,53000.0,696,639.0400000000001,14.0,45.64571428571429,5.0,5.0,5.0
56f39ccd002548d0ac80dba59b095991,1539,F,50,2018-02-12,58000.0,164,175.67000000000002,12.0,14.639166666666668,5.0,5.0,4.0
05e3b4ecea3b45adb9734a2793eeb26f,1540,M,24,2015-11-23,65000.0,976,60.18,17.0,3.54,2.0,5.0,4.0
f5f1e2044c7d4fa68938640809cbb4bd,1541,O,64,2018-05-29,31000.0,58,38.98,6.0,6.496666666666666,3.0,3.0,3.0
c33eae926da34f049a2976124cd9dfc2,1542,M,56,2015-02-04,49000.0,1268,32.75,13.0,2.519230769230769,0.0,3.0,2.0
a043e5b2568541efbe9a1b7fa65b8c35,1543,M,20,2016-08-14,67000.0,711,58.43,17.0,3.4370588235294117,2.0,4.0,3.0
b84926f7fc6a48cfac59341a4a1a2783,1544,F,65,2016-10-04,53000.0,660,215.25,16.0,13.453125,4.0,5.0,4.0
00c32a104f0c4065b5b552895fb22e34,1546,M,33,2017-12-22,42000.0,216,6.9799999999999995,2.0,3.4899999999999998,0.0,4.0,3.0
fbbd60d747d642928c0d73ea54e34892,1547,M,60,2018-01-15,83000.0,192,207.22,10.0,20.722,4.0,4.0,4.0
be10d4bd2839451ebdbe4291e5629e25,1548,F,67,2017-09-30,107000.0,299,74.38,3.0,24.793333333333333,0.0,5.0,4.0
d883f0f3711b470eaa63865f0eaa531b,1549,M,51,2017-12-06,34000.0,232,143.21,18.0,7.956111111111111,3.0,6.0,5.0
906e1f701d7b4873881036d5bdc7c4ee,1551,M,49,2018-02-24,70000.0,152,5.17,2.0,2.585,0.0,6.0,1.0
123f3eb373ef4cdbbe21b3988b5dfe41,1552,M,63,2017-10-13,77000.0,286,66.67,3.0,22.223333333333333,0.0,2.0,2.0
ca111ad60de848ffa671c35434855518,1553,M,75,2015-09-12,97000.0,1048,206.41,8.0,25.80125,1.0,2.0,2.0
fe0d05246e9040578a27cb39e23a1bdd,1555,M,91,2015-02-08,78000.0,1264,164.3,8.0,20.5375,3.0,6.0,6.0
4d2ccfcbbebf4bd9baf4b7e433d0e288,1556,F,101,2017-10-04,43000.0,295,188.7,15.0,12.58,4.0,6.0,3.0
988cc778d73f461f9b7ef0c66f6b98ba,1557,M,42,2018-01-05,62000.0,202,27.799999999999997,8.0,3.4749999999999996,0.0,4.0,3.0
7561a0a081e64e118bbc78818c890ab7,1558,F,52,2015-12-28,80000.0,941,664.05,4.0,166.0125,3.0,3.0,2.0
5a5f5e54f76249b38c884d35a4cca242,1559,M,57,2017-08-01,66000.0,359,31.97,8.0,3.99625,0.0,4.0,3.0
2a38139dd22a4239b09faac733155063,1560,M,72,2015-10-02,79000.0,1028,187.75,11.0,17.068181818181817,3.0,4.0,3.0
d3cc8d12f281485bb71bebb5d2900e36,1561,M,66,2016-07-31,47000.0,725,50.12,14.0,3.5799999999999996,2.0,4.0,3.0
86393faabf374030a53989634fd94933,1562,M,37,2018-06-24,72000.0,32,26.66,6.0,4.443333333333333,1.0,5.0,3.0
a4752d3a07424488807679308a945758,1565,M,76,2015-07-15,64000.0,1107,53.77,13.0,4.136153846153847,3.0,4.0,4.0
533a3cb9f021483e8d2be814a23180d4,1567,M,56,2016-01-25,82000.0,913,183.81,8.0,22.97625,2.0,4.0,2.0
bf1d2cec96a44d1d8d9e3463fe7ff358,1568,M,55,2017-08-17,63000.0,343,148.67000000000002,9.0,16.518888888888892,4.0,5.0,4.0
3fc7776cf5734e0093ddd19a4f8f6586,1569,M,36,2017-08-30,47000.0,330,63.14,4.0,15.785,3.0,6.0,5.0
d964396514904cae974ae72f6bd4c606,1570,M,64,2016-08-11,90000.0,714,219.62,8.0,27.4525,4.0,5.0,4.0
3e1bceba9b6e4dd2964bc101a58baec9,1571,M,23,2017-02-22,60000.0,519,91.19,6.0,15.198333333333332,0.0,3.0,1.0
21f58f38b6ac4f67acd2959072adaa7c,1572,M,30,2017-02-20,35000.0,521,187.15,24.0,7.797916666666667,4.0,6.0,6.0
1f190fc9ded94d448f1061b27521285a,1573,M,67,2018-06-15,57000.0,41,99.56,8.0,12.445,1.0,5.0,5.0
c527628db5064bcea197c2a1e28f7d7d,1575,M,42,2016-10-28,49000.0,636,56.12,19.0,2.9536842105263155,1.0,5.0,5.0
bf5483a137ae482898004a0c475348fc,1576,M,41,2017-12-08,65000.0,230,89.74,4.0,22.435,3.0,5.0,5.0
28d2a4892f5b42c7afd7583c26fbfe21,1577,F,28,2018-07-14,57000.0,12,19.68,5.0,3.936,1.0,6.0,3.0
169ad543fdaa433a820d84502c32a826,1579,F,64,2018-01-13,93000.0,194,146.09,6.0,24.348333333333333,3.0,5.0,1.0
ad18ad432f5a40c7b8ccce4be4fb530c,1581,F,51,2017-08-11,80000.0,349,112.38,6.0,18.73,4.0,5.0,4.0
4d70dd97b0004d47ad520d33da69b6da,1582,M,82,2014-01-08,60000.0,1660,53.8,16.0,3.3625,2.0,6.0,5.0
0f637145a20445b1bfb484df49062340,1583,F,54,2017-12-07,112000.0,231,221.92,8.0,27.74,2.0,4.0,3.0
9c062986d2594edc828b358165082b19,1585,M,28,2018-02-20,59000.0,156,13.49,5.0,2.698,0.0,4.0,2.0
a50f214a50954eeca6b547e275569e08,1586,M,68,2015-09-21,85000.0,1039,200.57000000000002,9.0,22.285555555555558,3.0,6.0,4.0
2449f2f011d24c849f72b15303f89f4b,1588,F,37,2016-01-31,51000.0,907,141.14,9.0,15.68222222222222,2.0,3.0,3.0
e5c58df69cd246458eb6adc918b9db8d,1589,F,55,2013-09-14,95000.0,1776,146.51999999999998,6.0,24.419999999999998,4.0,6.0,6.0
491eb273ba74499ea1257775a317f2e3,1591,F,61,2016-05-05,73000.0,812,167.93,8.0,20.99125,4.0,4.0,3.0
18bd0776b46a498594fb139a9f7613a7,1592,M,63,2017-08-20,70000.0,340,48.44,2.0,24.22,3.0,5.0,5.0
1557b5b0908a4ef185af8295f50f16c4,1593,F,69,2015-04-25,85000.0,1188,153.84,7.0,21.97714285714286,5.0,5.0,4.0
